2024-08-04 09:50:57,335 INFO    StreamThr :5868 [internal.py:wandb_internal():85] W&B internal server running at pid: 5868, started at: 2024-08-04 09:50:57.334260
2024-08-04 09:50:57,338 DEBUG   HandlerThread:5868 [handler.py:handle_request():158] handle_request: status
2024-08-04 09:50:57,342 INFO    WriterThread:5868 [datastore.py:open_for_write():87] open: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240804_095057-6jyvnzek\run-6jyvnzek.wandb
2024-08-04 09:50:57,343 DEBUG   SenderThread:5868 [sender.py:send():379] send: header
2024-08-04 09:50:57,403 DEBUG   SenderThread:5868 [sender.py:send():379] send: run
2024-08-04 09:50:58,185 INFO    SenderThread:5868 [dir_watcher.py:__init__():211] watching files in: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240804_095057-6jyvnzek\files
2024-08-04 09:50:58,185 INFO    SenderThread:5868 [sender.py:_start_run_threads():1188] run started: 6jyvnzek with start time 1722761457.337606
2024-08-04 09:50:58,185 DEBUG   HandlerThread:5868 [handler.py:handle_request():158] handle_request: check_version
2024-08-04 09:50:58,185 DEBUG   SenderThread:5868 [sender.py:send_request():406] send_request: check_version
2024-08-04 09:50:58,353 DEBUG   HandlerThread:5868 [handler.py:handle_request():158] handle_request: run_start
2024-08-04 09:50:58,368 DEBUG   HandlerThread:5868 [system_info.py:__init__():26] System info init
2024-08-04 09:50:58,368 DEBUG   HandlerThread:5868 [system_info.py:__init__():41] System info init done
2024-08-04 09:50:58,368 INFO    HandlerThread:5868 [system_monitor.py:start():194] Starting system monitor
2024-08-04 09:50:58,368 INFO    SystemMonitor:5868 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-04 09:50:58,368 INFO    HandlerThread:5868 [system_monitor.py:probe():214] Collecting system info
2024-08-04 09:50:58,368 INFO    SystemMonitor:5868 [interfaces.py:start():188] Started cpu monitoring
2024-08-04 09:50:58,368 DEBUG   HandlerThread:5868 [system_info.py:probe():152] Probing system
2024-08-04 09:50:58,368 INFO    SystemMonitor:5868 [interfaces.py:start():188] Started disk monitoring
2024-08-04 09:50:58,384 INFO    SystemMonitor:5868 [interfaces.py:start():188] Started memory monitoring
2024-08-04 09:50:58,400 INFO    SystemMonitor:5868 [interfaces.py:start():188] Started network monitoring
