2024-08-04 09:43:22,132 INFO    StreamThr :9232 [internal.py:wandb_internal():85] W&B internal server running at pid: 9232, started at: 2024-08-04 09:43:22.132136
2024-08-04 09:43:22,132 DEBUG   HandlerThread:9232 [handler.py:handle_request():158] handle_request: status
2024-08-04 09:43:22,148 INFO    WriterThread:9232 [datastore.py:open_for_write():87] open: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240804_094322-aucia6vw\run-aucia6vw.wandb
2024-08-04 09:43:22,150 DEBUG   SenderThread:9232 [sender.py:send():379] send: header
2024-08-04 09:43:22,209 DEBUG   SenderThread:9232 [sender.py:send():379] send: run
2024-08-04 09:43:22,673 INFO    SenderThread:9232 [dir_watcher.py:__init__():211] watching files in: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240804_094322-aucia6vw\files
2024-08-04 09:43:22,673 INFO    SenderThread:9232 [sender.py:_start_run_threads():1188] run started: aucia6vw with start time 1722761002.132135
2024-08-04 09:43:22,689 DEBUG   HandlerThread:9232 [handler.py:handle_request():158] handle_request: check_version
2024-08-04 09:43:22,689 DEBUG   SenderThread:9232 [sender.py:send_request():406] send_request: check_version
2024-08-04 09:43:22,876 DEBUG   HandlerThread:9232 [handler.py:handle_request():158] handle_request: run_start
2024-08-04 09:43:22,891 DEBUG   HandlerThread:9232 [system_info.py:__init__():26] System info init
2024-08-04 09:43:22,891 DEBUG   HandlerThread:9232 [system_info.py:__init__():41] System info init done
2024-08-04 09:43:22,891 INFO    HandlerThread:9232 [system_monitor.py:start():194] Starting system monitor
2024-08-04 09:43:22,891 INFO    SystemMonitor:9232 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-04 09:43:22,891 INFO    HandlerThread:9232 [system_monitor.py:probe():214] Collecting system info
2024-08-04 09:43:22,891 INFO    SystemMonitor:9232 [interfaces.py:start():188] Started cpu monitoring
2024-08-04 09:43:22,907 DEBUG   HandlerThread:9232 [system_info.py:probe():152] Probing system
2024-08-04 09:43:22,907 INFO    SystemMonitor:9232 [interfaces.py:start():188] Started disk monitoring
2024-08-04 09:43:22,907 INFO    SystemMonitor:9232 [interfaces.py:start():188] Started memory monitoring
2024-08-04 09:43:22,923 INFO    SystemMonitor:9232 [interfaces.py:start():188] Started network monitoring
2024-08-04 09:43:22,923 DEBUG   HandlerThread:9232 [system_info.py:_probe_git():137] Probing git
2024-08-04 09:43:23,042 DEBUG   HandlerThread:9232 [system_info.py:_probe_git():145] Probing git done
2024-08-04 09:43:23,042 DEBUG   HandlerThread:9232 [system_info.py:probe():200] Probing system done
2024-08-04 09:43:23,042 DEBUG   HandlerThread:9232 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.19044-SP0', 'python': '3.11.4', 'heartbeatAt': '2024-08-04T08:43:22.907463', 'startedAt': '2024-08-04T08:43:22.119743', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'd:\\Dev\\AI Projects\\Skip-Gram-Implementation\\main.py', 'codePathLocal': 'main.py', 'codePath': 'main.py', 'git': {'remote': 'https://github.com/goneyacine/Skip-Gram-Implementation.git', 'commit': '221b2aca08e221268723e47b50cde9ba5cdd1ece'}, 'email': 'goneyacine@gmail.com', 'root': 'D:/Dev/AI Projects/Skip-Gram-Implementation', 'host': 'LAPTOP-33QS219R', 'username': 'TMAX27', 'executable': 'D:\\Dev\\AI Projects\\Skip-Gram-Implementation\\.venv\\Scripts\\python.exe', 'cpu_count': 4, 'cpu_count_logical': 8, 'cpu_freq': {'current': 2100.0, 'min': 0.0, 'max': 2100.0}, 'cpu_freq_per_core': [{'current': 2100.0, 'min': 0.0, 'max': 2100.0}], 'disk': {'/': {'total': 142.85937118530273, 'used': 87.71371459960938}}, 'memory': {'total': 6.937145233154297}}
2024-08-04 09:43:23,042 INFO    HandlerThread:9232 [system_monitor.py:probe():224] Finished collecting system info
2024-08-04 09:43:23,042 INFO    HandlerThread:9232 [system_monitor.py:probe():227] Publishing system info
2024-08-04 09:43:23,042 INFO    HandlerThread:9232 [system_monitor.py:probe():229] Finished publishing system info
2024-08-04 09:43:23,057 DEBUG   SenderThread:9232 [sender.py:send():379] send: files
2024-08-04 09:43:23,057 INFO    SenderThread:9232 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-08-04 09:43:23,689 INFO    Thread-16 :9232 [dir_watcher.py:_on_file_created():271] file/dir created: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240804_094322-aucia6vw\files\wandb-metadata.json
2024-08-04 09:43:23,800 INFO    wandb-upload_0:9232 [upload_job.py:push():130] Uploaded file C:\Users\TMAX27\AppData\Local\Temp\tmp1e9g7q54wandb\u60596z9-wandb-metadata.json
2024-08-04 09:43:24,138 DEBUG   HandlerThread:9232 [handler.py:handle_request():158] handle_request: python_packages
2024-08-04 09:43:24,138 DEBUG   SenderThread:9232 [sender.py:send_request():406] send_request: python_packages
2024-08-04 09:43:24,138 DEBUG   HandlerThread:9232 [handler.py:handle_request():158] handle_request: stop_status
2024-08-04 09:43:24,138 DEBUG   SenderThread:9232 [sender.py:send_request():406] send_request: stop_status
2024-08-04 09:43:24,154 DEBUG   HandlerThread:9232 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-04 09:43:24,373 DEBUG   SenderThread:9232 [sender.py:send():379] send: telemetry
2024-08-04 09:43:24,689 INFO    Thread-16 :9232 [dir_watcher.py:_on_file_created():271] file/dir created: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240804_094322-aucia6vw\files\output.log
2024-08-04 09:43:24,689 INFO    Thread-16 :9232 [dir_watcher.py:_on_file_created():271] file/dir created: D:\Dev\AI Projects\Skip-Gram-Implementation\wandb\run-20240804_094322-aucia6vw\files\requirements.txt
2024-08-04 09:43:24,841 DEBUG   SenderThread:9232 [sender.py:send():379] send: exit
2024-08-04 09:43:24,841 INFO    SenderThread:9232 [sender.py:send_exit():586] handling exit code: 1
2024-08-04 09:43:24,841 INFO    SenderThread:9232 [sender.py:send_exit():588] handling runtime: 1
2024-08-04 09:43:24,841 INFO    SenderThread:9232 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-04 09:43:24,841 INFO    SenderThread:9232 [sender.py:send_exit():594] send defer
2024-08-04 09:43:24,841 DEBUG   HandlerThread:9232 [handler.py:handle_request():158] handle_request: defer
2024-08-04 09:43:24,841 INFO    HandlerThread:9232 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-04 09:43:24,841 DEBUG   SenderThread:9232 [sender.py:send_request():406] send_request: defer
2024-08-04 09:43:24,841 INFO    SenderThread:9232 [sender.py:send_request_defer():610] handle sender defer: 0
2024-08-04 09:43:24,841 INFO    SenderThread:9232 [sender.py:transition_state():614] send defer: 1
2024-08-04 09:43:24,841 DEBUG   HandlerThread:9232 [handler.py:handle_request():158] handle_request: defer
2024-08-04 09:43:24,841 INFO    HandlerThread:9232 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-04 09:43:24,841 DEBUG   SenderThread:9232 [sender.py:send_request():406] send_request: defer
2024-08-04 09:43:24,841 INFO    SenderThread:9232 [sender.py:send_request_defer():610] handle sender defer: 1
2024-08-04 09:43:24,841 INFO    SenderThread:9232 [sender.py:transition_state():614] send defer: 2
2024-08-04 09:43:24,841 DEBUG   HandlerThread:9232 [handler.py:handle_request():158] handle_request: defer
2024-08-04 09:43:24,841 INFO    HandlerThread:9232 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-04 09:43:24,841 INFO    HandlerThread:9232 [system_monitor.py:finish():203] Stopping system monitor
2024-08-04 09:43:24,841 DEBUG   SystemMonitor:9232 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-04 09:43:24,841 INFO    HandlerThread:9232 [interfaces.py:finish():200] Joined cpu monitor
2024-08-04 09:43:24,841 DEBUG   SystemMonitor:9232 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-04 09:43:24,841 INFO    HandlerThread:9232 [interfaces.py:finish():200] Joined disk monitor
2024-08-04 09:43:24,841 DEBUG   SystemMonitor:9232 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-04 09:43:24,841 INFO    HandlerThread:9232 [interfaces.py:finish():200] Joined memory monitor
2024-08-04 09:43:24,841 INFO    HandlerThread:9232 [interfaces.py:finish():200] Joined network monitor
2024-08-04 09:43:24,841 DEBUG   SenderThread:9232 [sender.py:send_request():406] send_request: defer
2024-08-04 09:43:24,854 INFO    SenderThread:9232 [sender.py:send_request_defer():610] handle sender defer: 2
2024-08-04 09:43:24,854 INFO    SenderThread:9232 [sender.py:transition_state():614] send defer: 3
